node_id,long_name,short_name,display_name,latitude,longitude,altitude,location_name,position_source,position_precision,first_seen,last_seen,last_position_seen,last_mqtt_seen,last_map_seen,last_telemetry_seen,last_message_seen,sources_seen,packet_count,position_count,telemetry_count,message_count,last_packet_type,last_topic,hardware_model,role,firmware_version,region,modem_preset,channel_name,status,is_local,distance_from_home_miles
!0142045f,colv https://discord.gg/EjrGzB6BHD,045f,colv https://discord.gg/EjrGzB6BHD,48.5425152,-117.9058176,,"Colville, Washington",MQTT JSON,,2026-06-29T23:04:04.695389,2026-06-30T22:47:41.155381,2026-06-30T22:47:41.155381,2026-06-30T22:47:41.155381,,,,"[""mqtt_json"", ""mqtt_raw""]",37,21,0,0,position,msh/US/2/json/LongFast/!0142045f,PORTDUINO,,,,,,Recent,,
!69842ef4,📡 Blairton ,BRf4,📡 Blairton ,39.4395648,-77.922304,100.0,"Berkeley County, West Virginia",MAP,,2026-06-30T16:47:32.416285,2026-06-30T22:47:32.304878,,2026-06-30T22:47:32.304878,2026-06-30T22:47:32.304878,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HW_110,11,2.7.22.96dd647,1,,,Recent,,
!0778ad9f,JD Solar Base 001,JDS1,JD Solar Base 001,,,,,,,2026-06-30T22:47:25.925931,2026-06-30T22:47:25.925931,,2026-06-30T22:47:25.925931,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/JDH/!f6701924,HW_95,,,,,,Recent,,
!433ecfc0,Bangor Mesh,BNGR,Bangor Mesh,44.793856,-68.780032,70.0,"Bangor, Maine",MAP,,2026-06-30T16:47:16.377394,2026-06-30T22:47:16.369724,,2026-06-30T22:47:16.369724,2026-06-30T22:47:16.369724,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Recent,,
!433c6ac4,Rehoboth Base,Ray1,Rehoboth Base,41.877504,-71.2114176,59.0,"Rehoboth, Massachusetts",MAP,,2026-06-30T16:46:34.996580,2026-06-30T22:46:34.805102,,2026-06-30T22:46:34.805102,2026-06-30T22:46:34.805102,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,1,2.6.11.60ec05e,1,,,Recent,,
!8fa21abc,WR4B 1,ORL1,WR4B 1,,,,,,,2026-06-30T21:42:05.018951,2026-06-30T22:45:59.177562,,2026-06-30T22:45:59.177562,2026-06-30T22:45:59.177562,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HW_110,12,2.7.26.54e0d8d,1,,,Recent,,
!69849d58,JHN1HV4,JHN1,JHN1HV4,40.108032,-75.0256128,61.0,"Philadelphia, Pennsylvania",MAP,,2026-06-30T20:45:57.192290,2026-06-30T22:45:56.990325,,2026-06-30T22:45:56.990325,2026-06-30T22:45:56.990325,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HW_110,12,2.7.15.567b8ea,1,,,Recent,,
!da65a4f8,"AZCWR ""Repeater"" 1",CWR1,"AZCWR ""Repeater"" 1",32.1716224,-110.8148224,852.0,"Tucson, Arizona",MAP,,2026-06-30T20:45:56.364947,2026-06-30T22:45:56.291546,,2026-06-30T22:45:56.291546,2026-06-30T22:45:56.291546,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,11,2.6.11.60ec05e,1,,,Recent,,
!4c239987,Meshing Around BBS,BBS,Meshing Around BBS,,,,,,,2026-06-30T01:45:19.469799,2026-06-30T22:45:19.610517,,2026-06-30T22:45:19.610517,,,,"[""mqtt_json""]",6,0,0,0,nodeinfo,msh/US/2/json/LongFast/!4c239987,PORTDUINO,,,,,,Recent,,
!acaac5a4,hht base,hht0,hht base,40.8027136,-73.4134272,44.0,"Town of Huntington, New York",MAP,,2026-06-30T20:44:42.519479,2026-06-30T22:44:42.588103,,2026-06-30T22:44:42.588103,2026-06-30T22:44:42.588103,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,12,2.7.15.567b8ea,1,,,Recent,,
!80d022ef,Kevin,Kev,Kevin,41.8225316,-86.4751383,229.0,"Weesaw Township, Michigan",MQTT JSON,,2026-06-30T21:32:06.693607,2026-06-30T22:44:06.805984,2026-06-30T22:44:06.805984,2026-06-30T22:44:06.805984,,,,"[""mqtt_json""]",8,6,0,0,position,msh/US/2/json/LewiNetMesh/!43b6b1ec,RAK3172,,,,,,Recent,,
!435b08b0,asm beam,asm,asm beam,37.5652352,-122.4998912,63.0,"San Mateo County, California",MAP,,2026-06-30T20:44:02.080260,2026-06-30T22:44:02.306513,,2026-06-30T22:44:02.306513,2026-06-30T22:44:02.306513,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HELTEC_V1,12,2.7.15.567b8ea,1,,,Recent,,
!bc744a9a,,,!bc744a9a,26.0120576,-80.1398784,14.0,"Hollywood, Florida",MQTT JSON,,2026-06-30T22:07:56.009621,2026-06-30T22:43:55.524289,2026-06-30T22:43:55.524289,2026-06-30T22:43:55.524289,,,,"[""mqtt_json""]",3,3,0,0,position,msh/US/2/json/MediumFast/!49b54578,,,,,,,Recent,,
!1ba2b6e8,Meshtastic gmu1,gmu1,Meshtastic gmu1,40.6061056,-74.1605376,4.0,"New York, New York",MAP,,2026-06-30T20:30:02.570607,2026-06-30T22:43:41.716686,,2026-06-30T22:43:41.716686,2026-06-30T22:43:41.716686,,,"[""mqtt_map""]",2,0,0,0,mapreport,msh/US/2/map/,HW_110,,2.7.15.567b8ea,1,,,Recent,,
!9e780df4,Meshtastic 0df4,0df4,Meshtastic 0df4,28.1411584,-82.3263232,21.0,"Tampa, Florida",MAP,,2026-06-30T20:43:36.009771,2026-06-30T22:43:36.055315,,2026-06-30T22:43:36.055315,2026-06-30T22:43:36.055315,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Recent,,
!5dcefcc7,,,!5dcefcc7,39.452672,-76.7295488,,"Towson, Maryland",MQTT JSON,,2026-06-30T22:43:27.257552,2026-06-30T22:43:27.257552,2026-06-30T22:43:27.257552,2026-06-30T22:43:27.257552,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/LongFast/!db2ab93c,,,,,,,Recent,,
!dd2680e7,Rak Roof Bot KD2QED,roof,Rak Roof Bot KD2QED,39.387136,-74.6717184,17.0,"Egg Harbor Township, New Jersey",MAP,,2026-06-30T20:29:33.480625,2026-06-30T22:43:14.342422,,2026-06-30T22:43:14.342422,2026-06-30T22:43:14.342422,,,"[""mqtt_map""]",8,0,0,0,mapreport,msh/US/2/map/,TLORA_V1_3,,2.7.24.472b14c,1,,,Recent,,
!9ac50658,,,!9ac50658,41.6370688,-81.3658112,265.0,"Kirtland, Ohio",MQTT JSON,,2026-06-30T22:43:12.939071,2026-06-30T22:43:12.939071,2026-06-30T22:43:12.939071,2026-06-30T22:43:12.939071,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/LongFast/!9e9d9454,,,,,,,Recent,,
!9e754d1c,S@br3,F86,S@br3,32.964608,-96.2985984,162.0,"Royse City, Texas",MQTT JSON,,2026-06-30T00:43:25.118688,2026-06-30T22:42:46.254007,2026-06-30T07:24:07.194496,2026-06-30T22:42:46.254007,2026-06-30T22:42:46.254007,,,"[""mqtt_json"", ""mqtt_map""]",12,1,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Recent,,
!db2ab93c,Meshtastic b93c,b93c,Meshtastic b93c,38.9808128,-74.8945408,7.0,"Lower Township, New Jersey",MQTT JSON,,2026-06-30T00:38:14.435995,2026-06-30T22:42:45.060303,2026-06-30T21:22:40.494016,2026-06-30T22:42:45.060303,,2026-06-30T22:42:45.060303,,"[""mqtt_json""]",149,85,20,0,telemetry,msh/US/2/json/LongFast/!db2ab93c,HELTEC_V3,,,,,,Recent,,
!433cb760,Chickasaw b760,CKSW,Chickasaw b760,35.1141888,-89.9547136,85.0,"Memphis, Tennessee",MAP,,2026-06-30T20:42:26.828627,2026-06-30T22:42:26.903811,,2026-06-30T22:42:26.903811,2026-06-30T22:42:26.903811,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.5.14.f2ee0df0,1,,,Recent,,
!9583f26f,,,!9583f26f,38.9414912,-77.0310144,58.0,"Washington, District of Columbia",MQTT JSON,,2026-06-30T22:42:25.606719,2026-06-30T22:42:25.606719,2026-06-30T22:42:25.606719,2026-06-30T22:42:25.606719,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/LongFast/!db2ab93c,,,,,,,Recent,,
!9e90d521,SpokaneValleyNewb,Newb,SpokaneValleyNewb,,,,,,,2026-06-30T21:42:23.759895,2026-06-30T22:42:23.934804,,2026-06-30T22:42:23.934804,2026-06-30T22:42:23.934804,,,"[""mqtt_map""]",2,0,0,0,mapreport,msh/US/2/map/,HW_94,,2.7.15.567b8ea,1,,,Recent,,
!69824d60,South Mt North East,SMNE,South Mt North East,33.3774848,-111.9944704,384.0,"Phoenix, Arizona",MAP,,2026-06-30T20:42:16.056989,2026-06-30T22:42:16.134866,,2026-06-30T22:42:16.134866,2026-06-30T22:42:16.134866,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HW_110,,2.7.15.567b8ea,1,,,Recent,,
!ca94fab5,N6GVG H2t gray fab5,fab5,N6GVG H2t gray fab5,37.02784,-76.4280832,21.0,"Hampton, Virginia",MAP,,2026-06-30T20:42:05.273618,2026-06-30T22:42:06.462535,,2026-06-30T22:42:06.462535,2026-06-30T22:42:06.462535,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,SENSECAP_INDICATOR,,2.7.15.567b8ea,1,,,Recent,,
!da622dac,Mazinaw2001,Maz2,Mazinaw2001,26.7517952,-81.9068928,10.0,"Lee County, Florida",MAP,,2026-06-30T20:41:42.022397,2026-06-30T22:41:42.279561,,2026-06-30T22:41:42.279561,2026-06-30T22:41:42.279561,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,12,2.7.15.567b8ea,1,,,Recent,,
!c0e90275,,,!c0e90275,26.2606848,-80.128,6.0,"Pompano Beach, Florida",MQTT JSON,,2026-06-30T22:41:26.272583,2026-06-30T22:41:26.272583,2026-06-30T22:41:26.272583,2026-06-30T22:41:26.272583,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/MediumFast/!49b54578,,,,,,,Recent,,
!071b9eae,Hebron_9615,Heb2,Hebron_9615,,,,,,,2026-06-30T21:46:48.452844,2026-06-30T22:41:06.474318,,2026-06-30T22:41:06.474318,2026-06-30T22:41:06.474318,,,"[""mqtt_map""]",7,0,0,0,mapreport,msh/US/2/map/,HW_99,,2.7.15.567b8ea,1,,,Recent,,
!0438c9c0,LaGrange Static Basestation,LSB1,LaGrange Static Basestation,,,,,,,2026-06-30T22:41:00.627379,2026-06-30T22:41:00.627379,,2026-06-30T22:41:00.627379,2026-06-30T22:41:00.627379,,,"[""mqtt_map""]",1,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Recent,,
!06dd3b16,,,!06dd3b16,41.1828224,-76.939264,561.0,"Brady Township, Pennsylvania",MQTT JSON,,2026-06-30T22:40:51.364925,2026-06-30T22:40:51.364925,2026-06-30T22:40:51.364925,2026-06-30T22:40:51.364925,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/LongFast/!435ac904,,,,,,,Recent,,
!a4219f82,Unclean Attic 🥴,ZZL0,Unclean Attic 🥴,,,,,,,2026-06-30T22:40:37.272813,2026-06-30T22:40:37.272813,,2026-06-30T22:40:37.272813,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/MediumFast/!69854c6c,HW_117,,,,,,Recent,,
!303c709c,campy WRYR984,BC70,campy WRYR984,,,,,,,2026-06-30T22:40:21.920748,2026-06-30T22:40:21.920748,,2026-06-30T22:40:21.920748,2026-06-30T22:40:21.920748,,,"[""mqtt_map""]",1,0,0,0,mapreport,msh/US/2/map/,RAK3172,,2.7.15.567b8ea,1,,,Recent,,
!61762d11,,,!61762d11,33.4692352,-84.2072064,251.0,"Henry County, Georgia",MQTT JSON,,2026-06-30T22:40:13.988585,2026-06-30T22:40:13.988585,2026-06-30T22:40:13.988585,2026-06-30T22:40:13.988585,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/MediumFast/!69854c6c,,,,,,,Recent,,
!433da2bc,WW4SC,4SC,WW4SC,,,,,,,2026-06-30T21:39:29.450919,2026-06-30T22:39:29.497431,,2026-06-30T22:39:29.497431,2026-06-30T22:39:29.497431,,,"[""mqtt_map""]",2,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Recent,,
!336a2aa8,K2RRT Roof,RRTR,K2RRT Roof,,,,,,,2026-06-30T21:39:27.630701,2026-06-30T22:39:27.795508,,2026-06-30T22:39:27.795508,2026-06-30T22:39:27.795508,,,"[""mqtt_map""]",2,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Recent,,
!02ecdfd8,wasteland,dwlr,wasteland,,,,,,,2026-06-30T22:39:10.331438,2026-06-30T22:39:10.331438,,2026-06-30T22:39:10.331438,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/LongFast/!db516b38,HELTEC_V3,,,,,,Recent,,
!a2ebbb7c,,,!a2ebbb7c,0.0,0.0,,Unknown location,MQTT JSON,,2026-06-30T22:38:27.660310,2026-06-30T22:38:27.660310,2026-06-30T22:38:27.660310,2026-06-30T22:38:27.660310,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/LongFast/!435ac904,,,,,,,Recent,,
!04058c1c,,,!04058c1c,39.7492224,-75.587584,48.0,"New Castle County, Delaware",MQTT JSON,,2026-06-30T22:14:43.487675,2026-06-30T22:38:22.930800,2026-06-30T22:38:22.930800,2026-06-30T22:38:22.930800,,,,"[""mqtt_json""]",3,3,0,0,position,msh/US/2/json/LongFast/!db2ab93c,,,,,,,Recent,,
!7f55bd0a,KK6NOW,bd0a,KK6NOW,,,,,,,2026-06-30T22:38:00.613308,2026-06-30T22:38:00.613308,,2026-06-30T22:38:00.613308,2026-06-30T22:38:00.613308,,,"[""mqtt_map""]",1,0,0,0,mapreport,msh/US/2/map/,HW_95,,2.7.15.567b8ea,1,,,Recent,,
!db582ed4,Meshtastic 2ed4,2ed4,Meshtastic 2ed4,,,,,,,2026-06-30T22:37:45.915584,2026-06-30T22:37:45.915584,,2026-06-30T22:37:45.915584,2026-06-30T22:37:45.915584,,,"[""mqtt_map""]",1,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Recent,,
!a6964244,,,!a6964244,42.5459712,-83.1258624,197.0,"Troy, Michigan",MQTT JSON,,2026-06-30T21:25:40.733518,2026-06-30T22:37:45.500104,2026-06-30T22:37:45.500104,2026-06-30T22:37:45.500104,,,,"[""mqtt_json""]",3,3,0,0,position,msh/US/2/json/LongFast/!9e9d9454,,,,,,,Recent,,
!6c69649c,Meshtastic AIRP,AIRP,Meshtastic AIRP,,,,,,,2026-06-30T21:37:41.302360,2026-06-30T22:37:41.352452,,2026-06-30T22:37:41.352452,2026-06-30T22:37:41.352452,,,"[""mqtt_map""]",2,0,0,0,mapreport,msh/US/2/map/,TBEAM,12,2.7.15.567b8ea,1,,,Recent,,
!2ef9b740,Tony Cro - Mobile,TC-M,Tony Cro - Mobile,,,,,,,2026-06-30T22:37:30.217603,2026-06-30T22:37:30.217603,,2026-06-30T22:37:30.217603,2026-06-30T22:37:30.217603,,,"[""mqtt_map""]",1,0,0,0,mapreport,msh/US/2/map/,RAK3172,,2.7.15.567b8ea,1,,,Recent,,
!aca9fc00,Francisco ,2FRN,Francisco ,,,,,,,2026-06-30T21:37:03.533376,2026-06-30T22:37:03.612517,,2026-06-30T22:37:03.612517,2026-06-30T22:37:03.612517,,,"[""mqtt_map""]",2,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Recent,,
!32930879,W8EDU,⚡,W8EDU,41.5014716,-81.60735,,"Cleveland, Ohio",MQTT JSON,,2026-06-30T22:24:47.552066,2026-06-30T22:36:54.086736,2026-06-30T22:36:54.086736,2026-06-30T22:36:54.086736,,,,"[""mqtt_json""]",2,1,0,0,position,msh/US/2/json/LongFast/!9e9d9454,PORTDUINO,,,,,,Recent,,
!764a3dfb,Slim Shady,M&M,Slim Shady,,,,,,,2026-06-30T22:36:41.030637,2026-06-30T22:36:41.030637,,2026-06-30T22:36:41.030637,2026-06-30T22:36:41.030637,,,"[""mqtt_map""]",1,0,0,0,mapreport,msh/US/2/map/,RAK3172,,2.7.15.567b8ea,1,,,Recent,,
!4a80f4d2,RF Wismesh Tag,RFT,RF Wismesh Tag,,,,,,,2026-06-30T22:36:31.025505,2026-06-30T22:36:31.025505,,2026-06-30T22:36:31.025505,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,HW_105,,,,,,Recent,,
!f66a7110,Cheshire Base,⭐,Cheshire Base,42.565632,-73.170944,,"Cheshire, Massachusetts",MAP,,2026-06-30T20:32:28.251299,2026-06-30T22:31:50.360966,,2026-06-30T22:31:50.360966,2026-06-30T22:31:50.360966,,,"[""mqtt_map""]",2,0,0,0,mapreport,msh/US/2/map/,HW_110,12,2.7.15.567b8ea,1,,,Recent,,
!71f7980b,,,!71f7980b,40.0912384,-75.2939008,68.0,"Whitemarsh Township, Pennsylvania",MQTT JSON,,2026-06-30T22:31:43.365534,2026-06-30T22:31:43.365534,2026-06-30T22:31:43.365534,2026-06-30T22:31:43.365534,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/LongFast/!db2ab93c,,,,,,,Recent,,
!a031c158,Whole Foods Market UES,WFMK,Whole Foods Market UES,,,,,,,2026-06-30T22:31:42.858796,2026-06-30T22:31:42.858796,,2026-06-30T22:31:42.858796,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,HW_90,,,,,,Recent,,
!433c3798,Frank,Frnk,Frank,,,,,,,2026-06-30T22:31:28.894921,2026-06-30T22:31:28.894921,,2026-06-30T22:31:28.894921,2026-06-30T22:31:28.894921,,,"[""mqtt_map""]",1,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.5.18.89ebafc,1,,,Recent,,
!efd5b5e5,JLO - R1 Neo,JR1N,JLO - R1 Neo,,,,,,,2026-06-30T22:31:24.083832,2026-06-30T22:31:24.083832,,2026-06-30T22:31:24.083832,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,HW_101,,,,,,Recent,,
!04094130,,,!04094130,33.947648,-84.4365824,277.0,"Cobb County, Georgia",MQTT JSON,,2026-06-30T22:31:04.249424,2026-06-30T22:31:04.249424,2026-06-30T22:31:04.249424,2026-06-30T22:31:04.249424,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/MediumFast/!69854c6c,,,,,,,Recent,,
!a1383acb,,,!a1383acb,40.7109632,-73.9508224,34.0,"New York, New York",MQTT JSON,,2026-06-30T21:59:17.634888,2026-06-30T22:31:03.840672,2026-06-30T22:31:03.840672,2026-06-30T22:31:03.840672,,,,"[""mqtt_json""]",2,2,0,0,position,msh/US/2/json/MediumSlow/!b2a73354,,,,,,,Recent,,
!64f81a7b,S810-B,S8-B,S810-B,42.5984,-82.9161472,184.0,"Clinton Township, Michigan",MQTT JSON,,2026-06-30T22:21:01.302567,2026-06-30T22:31:02.010162,2026-06-30T22:21:01.302567,2026-06-30T22:31:02.010162,,,,"[""mqtt_json""]",2,1,0,0,nodeinfo,msh/US/2/json/LongFast/!9e9d9454,TLORA_V1_3,,,,,,Recent,,
!46c8e335,Nug Mobile,NM,Nug Mobile,,,,,,,2026-06-30T22:30:35.196137,2026-06-30T22:30:35.196137,,2026-06-30T22:30:35.196137,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,SENSECAP_INDICATOR,,,,,,Recent,,
!040972b0,GhostPing,0_0,GhostPing,,,,,,,2026-06-30T22:30:11.033287,2026-06-30T22:30:11.033287,,2026-06-30T22:30:11.033287,2026-06-30T22:30:11.033287,,,"[""mqtt_map""]",1,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Recent,,
!bd4facd0,pcwfreehold.com,PCW,pcwfreehold.com,40.2194432,-74.2719488,,"Freehold Township, New Jersey",MAP,,2026-06-30T20:30:01.588761,2026-06-30T22:30:01.845058,,2026-06-30T22:30:01.845058,2026-06-30T22:30:01.845058,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,1,2.6.11.60ec05e,1,,,Recent,,
!a35b07e8,Gadabout Node,ROAM,Gadabout Node,,,,,,,2026-06-30T22:14:15.512912,2026-06-30T22:29:49.493113,,2026-06-30T22:29:49.493113,2026-06-30T22:29:49.493113,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HW_110,,2.7.25.104df5f,1,,,Recent,,
!f96aa0b4,Home-JG,a0b4,Home-JG,46.596096,-120.4420608,388.0,"Yakima County, Washington",MAP,,2026-06-30T20:29:48.845748,2026-06-30T22:29:48.836473,,2026-06-30T22:29:48.836473,2026-06-30T22:29:48.836473,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,TBEAM,,2.7.15.567b8ea,1,,,Recent,,
!6982b300,GRB Attic node,GRB ,GRB Attic node,44.5054976,-87.9296512,216.0,"Green Bay, Wisconsin",MAP,,2026-06-30T20:29:48.386591,2026-06-30T22:29:48.448295,,2026-06-30T22:29:48.448295,2026-06-30T22:29:48.448295,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HW_110,12,2.7.15.567b8ea,1,,,Recent,,
!e2542fc5,,,!e2542fc5,20.021248,-155.680768,845.0,"Hawaiʻi County, Hawaii",MQTT JSON,,2026-06-30T22:29:00.036559,2026-06-30T22:29:00.036559,2026-06-30T22:29:00.036559,2026-06-30T22:29:00.036559,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/LongFast/!eb719922,,,,,,,Recent,,
!04c677d0,Buddy 3 Base KD3DGG,BDY3,Buddy 3 Base KD3DGG,40.5536768,-79.6655616,327.0,"Upper Burrell Township, Pennsylvania",MAP,,2026-06-30T20:27:08.089866,2026-06-30T22:28:52.513638,,2026-06-30T22:28:52.513638,2026-06-30T22:28:52.513638,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HW_110,12,2.7.15.567b8ea,1,,,Recent,,
!207b3b79,KE5TAY 3b79,3b79,KE5TAY 3b79,,,,,,,2026-06-30T16:50:09.091963,2026-06-30T22:28:47.143606,,2026-06-30T22:28:47.143606,2026-06-30T22:28:47.143606,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HW_94,,2.7.15.567b8ea,1,,,Recent,,
!0406c814,node.mesh01@gmail.com - Capreol,HB01,node.mesh01@gmail.com - Capreol,46.6878464,-80.9238528,312.0,"Greater Sudbury, Ontario",MAP,,2026-06-30T20:28:44.732451,2026-06-30T22:28:44.767836,,2026-06-30T22:28:44.767836,2026-06-30T22:28:44.767836,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Recent,,
!849b5c00,Maple 🏳️‍⚧️,MPLE,Maple 🏳️‍⚧️,41.254912,-76.9982464,170.0,"Williamsport, Pennsylvania",MAP,,2026-06-30T20:28:32.691822,2026-06-30T22:28:32.799291,,2026-06-30T22:28:32.799291,2026-06-30T22:28:32.799291,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,12,2.7.15.567b8ea,1,,,Recent,,
!e5deef81,SolarMesh_Rak3,RAK3,SolarMesh_Rak3,,,,,,,2026-06-30T22:28:32.312303,2026-06-30T22:28:32.312303,,2026-06-30T22:28:32.312303,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,TLORA_V1_3,,,,,,Recent,,
!335d8d1c,CaddoRanch,CRB,CaddoRanch,33.0825728,-96.206848,162.0,"Hunt County, Texas",MAP,,2026-06-30T20:28:29.277345,2026-06-30T22:28:29.464525,,2026-06-30T22:28:29.464525,2026-06-30T22:28:29.464525,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,12,2.7.15.567b8ea,1,,,Recent,,
!49b6732c,KK4EB,EB1,KK4EB,46.5698816,-63.7140992,-1.0,"Prince County, Prince Edward Island",MAP,,2026-06-30T20:28:26.868996,2026-06-30T22:28:26.955963,,2026-06-30T22:28:26.955963,2026-06-30T22:28:26.955963,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HW_110,,2.7.15.567b8ea,1,,,Recent,,
!a6964534,Beaver Dam 44,Damn,Beaver Dam 44,43.4372608,-88.8406016,267.0,"Town of Beaver Dam, Wisconsin",MAP,,2026-06-30T20:28:11.130007,2026-06-30T22:28:20.105030,,2026-06-30T22:28:20.105030,2026-06-30T22:28:20.105030,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HW_110,,2.7.15.567b8ea,1,,,Recent,,
!24833167,Frey's PI Zero,FrPi,Frey's PI Zero,42.7425792,-87.8051328,,"Racine, Wisconsin",MAP,,2026-06-30T20:28:13.468490,2026-06-30T22:28:13.481848,,2026-06-30T22:28:13.481848,2026-06-30T22:28:13.481848,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,PORTDUINO,,2.7.15,1,,,Recent,,
!9e7691fc,,,!9e7691fc,36.0132608,-75.7354496,,"Dare County, North Carolina",MQTT JSON,,2026-06-30T22:28:06.353234,2026-06-30T22:28:06.353234,2026-06-30T22:28:06.353234,2026-06-30T22:28:06.353234,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/LongFast/!db2ab93c,,,,,,,Recent,,
!433ebedc,Veneficusblade base,DRGN,Veneficusblade base,,,,,,,2026-06-30T22:27:40.925315,2026-06-30T22:27:40.925315,,2026-06-30T22:27:40.925315,2026-06-30T22:27:40.925315,,,"[""mqtt_map""]",1,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.5.20.4c97351,1,,,Recent,,
!db51abe4,Watson 24,Wa24,Watson 24,30.572544,-90.9443072,33.0,"Livingston Parish, Louisiana",MAP,,2026-06-30T20:27:36.873851,2026-06-30T22:27:36.880817,,2026-06-30T22:27:36.880817,2026-06-30T22:27:36.880817,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,12,2.6.11.60ec05e,1,,,Recent,,
!849a8e18,Solarpunk Greenhouse KC,SPGH,Solarpunk Greenhouse KC,38.8825088,-94.5225728,267.0,"Grandview, Missouri",MAP,,2026-06-30T20:23:59.294824,2026-06-30T22:27:33.293549,,2026-06-30T22:27:33.293549,2026-06-30T22:23:59.389657,2026-06-30T22:27:33.293549,,"[""mqtt_map"", ""mqtt_json""]",5,0,2,0,telemetry,msh/US/2/json/PKI/!849a8e18,HELTEC_V3,12,2.7.15.567b8ea,1,,,Recent,,
